"Barcode","Product Name"
"8961008216027","Nestle Milo Active go 15g"
"8961008215600","Nestle Milo Active Go 300g"
"4800361355872","Nestle Milo Cereal 500g"
"4800361291446","Nestle Milo Whole Grain 330g"
"4800361414517","Nestle Nan 1 400g"
"4800361412520","Nestle Nan Optipro 2 350g"
"8961008213873","Nestle Nesfruta Apple 1Ltr"
"8961008215662","Nestle Nesfruta Apple 200ml"
"8961008213866","Nestle Nesfruta Mango 1Ltr"
"8961008215655","Nestle Nesfruta Mango 200ml"
"8961008211282","Nestle Nesvita 200ml"
"8961008215808","Nestle Nido Forti Grow 25g"
"8961008212265","Nestle pure life 0.33l"
"8961008212289","Nestle Pure Life 1.5L"
"8961008212272","Nestle Pure Life 500ml"
"8961008212296","Nestle Pure Life 5L"
"8961008203027","Nestle Yogurt  400g"
"8961008211275","Nesvita 1L"
"8961008211893","NIDO 1+ 1000g"
"8961008215297","NIDO 1+ 150G"
"8961008211909","NIDO 1+ 400G"
"8961008211916","NIDO 3+ 400g"
"8961008211923","NIDO 3+ 800g"
"8961008210827","Nido F/G 390g"
"8961008216522","Nido Forti Grow 900G"
"8961008216348","Nido Fortigrow 1Kg"
"8961008216355","Nido Full Cream 800g"
"8001673511147","Baby Cologne Nexton 125ml"
"8001673102376","Baby Lotion Nexton 125ml"
"8069555555559","Baby Lotion Nexton 250ml"
"8002742112166","Baby Oil Nexton 125ml"
"8001673500813","Lotion Nexton Sun Block 225ml"
"8001673102383","Naxton Baby Shampo 65ml"
"8001673102390","Nexton Baby Lotion 65ml"
"8069485223559","Nexton Baby Oil 65ml"
"8065676256337","Nexton Baby Powder 200g"
"8065676256344","Nexton Baby Powder 200g"
"8001673102369","Nexton Baby Shampoo 125ml"
"8075861249037","Nexton Cocoa Butter 125ml"
"8001985542259","Nexton Cocoa Butter 250ml"
"8075261249040","Nexton Cold Cream 125ml"
"8001125252529","Nexton Cold Cream 250ml"
"8001673500806","Nexton Lotion SB 135ml"
"8075261249026","Nexton Olive Cream 125ml"
"8001986521246","Nexton Olive Cream 250ml"
"8069485223542","NextonBaby Oil 125ml"
"8964002612338","Nappy Rash Cream 25ml"
"8964002334018","Nisa Beauty Soap 150gm"
"2129","Nisa Cold Cream"
"1314","Nisa Lip Care"
"8987654321519","Nisa Perfume Talc"
"8987654321502","Nisa Perfume Talc Orange"
"8987654321533","Nisa Perfume Talc Wild Purple"
"8964002612734","Peach Bleach Cream Nisa"
"9610066775524","Urgent Facial Nisa"
"045895600133","White Rose Hair Rem Lot 40g"
"4744545164761","White Rose Hair Rem Lot 80g"
"045895600171","White Rose Rem Lot 125g"
"1234567890074","Nurpur Butter 100g"
"8961101372460","Nurpur Butter 200g"
"1234567890098","Nurpur Butter 50g"
"8961101372415","Nurpur Butter Tub 200g"
"3173","Nurpur Butter Unsalted 1Kg"
"8961101371883","Nurpur Cheddar Cheese"
"8961101372699","Nurpur Dairy Cream"
"8961101372279","Nurpur Flavoured Milk"
"8961101372293","Nurpur Flavoured Milk"
"8961101371906","Nurpur Mozzarella Cheese"
"1234567890159","Nurpur Slice Cheddar Cheese"
"8850021005292","Olive Tea & Tree Black Mask"
"8850021005315","Olive Whitening Face Wash"
"858167000124","Olivia Bleach Creame 17ml"
"858167000292","Olivia Cleasing Milk 110ml"
"858167000018","Olivia Hair Colour 01 No"
"858167000025","Olivia Hair Colour 02 No"
"858167000032","Olivia HAir Colour 03 No"
"858167000049","Olivia Hair Colour 04 No"
"858167000056","Olivia Hair Colour 05 NO"
"858167000063","Olivia Hair Colour 06 No"
"858167000070","Olivia Hair Colour 07 No"
"858167000087","Olivia Hair Colour 08 No"
"858167000094","Olivia Hair Colour 09 NO"
"8964001220251","Olivia Hair Colour 2.5"
"8964001220282","Olivia Hair Colour 5.3"
"8964001220299","Olivia Hair Colour 5.4"
"8964001220312","Olivia Hair Colour 7.0"
"858167000575","Olivia Hair Colour Golden 12"
"858167000568","Olivia Hair Colour No11"
"858167000131","Olivia Herbal Bleach 17ml"
"8964001220237","Olivia Intense Hair Colour 1.2 No"
"8964001220428","Olivia Intense Hair Colour 2.0 No"
"8964001220244","Olivia Intense Hair Colour 2.4 No"
"8964001220268","Olivia Intense Hair Colour 3.1 No"
"8964001220305","Olivia Intense Hair Colour 4.1 No"
"8964001220343","Olivia Intense Hair Colour 9.0 No"
"8964001220275","Olivia Intense Hair Colour 9.1 No"
"858167000285","Olivia Lotion Moisturizing 220ml"
"6009689192055","Praima Hair Colour Mini Pack"
"8964000612521","Olivola 3 ltr Btl"
"8964000613382","Olivola C-Oil 5L Btl"
"8964000612484","Olivola Oil 1L"
"8964000346846","Dairy Omung 225ml"
"8964000145739","Olpers Milk Powder 390g"
"8964000146644","Tarang Liquid 180ml"
"8964002384068","Breeo Detergent Powder 1Kg"
"8964002384051","Breeo Detergent Powder 500g"
"3565015500121","Onesto Mix Nimko"
"6935190735439","777 Cell AA Size 1 Piece"
"1431","777 Cell C Size 1 Piece"
"860","Aata Sarkari 20kg"
"2614","Achar Desi home"
"2617","Achar Open 125g"
"2616","Achar Open 250g"
"6261149007846","Albina cake Rs 40"
"9232152744193","AShifa Mix Achar 1Kg"
"2968","Asia Food Colour"
"1908","Ayan Tea 125g"
"1907","Ayan Tea 250g"
"1909","Ayan Tea 500g"
"1821","BAG"
"1518","BAG"
"1215","BAG"
"811","BAG"
"8964000597590","Bale Bale Nimco Dal Chana"
"8964000597385","Bale Bale Nimco Karachi Spec"
"8964000597989","Bale Bale Nimko Dal Moth"
"8964000597491","Bale Bale Nimko Masala"
"1600","Ball Pen"
"2353","Ball Tennis Rs 50"
"0261","Baloons Rs5"
"700","Bardana"
"2770","Basket Garbage Pan L"
"2769","Basket Garbage Pan Small"
"2367","Belladona Plaster"
"8961101594695","Berg Honey Lotion 110ml"
"2464","Big Bite Chocolate Cake"
"736211020673","Black Cobra Insect Killer 300ml"
"736211020574","Black Cobra Insect Killer 600ml"
"7398881114590","Body Razor"
"2476","BP Too Good chocolate Rs5"
"0068","Broom 350g"
"3066","Broom 500g"
"0066","Broom Phool"
"0067","Broom White Long"
"0061","Brush Broom A"
"0072","Brush Cloth A"
"0073","Brush Cloth B"
"0074","Brush Polish A"
"0075","Brush Polish B"
"0064","Brush Toilet B"
"2398","Candle Rs 10"
"3327","Candle Rs20"
"2397","Candle Rs50"
"2897","Candles Birthday Small"
"3287","Candy Nut Nougat Toffee"
"3286","Candy Nut Till Toffee"
"8960021200914","Car Egg Rs50"
"2423","Cell 7 star AA Rs10"
"699","Chapet Chap Stick"
"2460","Chapstick Lipstick 1P"
"0133600069490005","Chibo UHT Cream"
"9945678902885","Chocola Chocolate Balls Rs5"
"705632490754","Cling Wrap 30cm"
"0086","Comb Large"
"0087","Comb Small"
"0022","Cooker Ring Black"
"0021","Cooker Ring White"
"6296723601295","Cooker Rubber Ring L&S 100%pure"
"6455280033257","Cosee Tooth Pick 25pcs"
"8964000706404","Cotton Buds 100 pc"
"8964000706466","Cotton Buds 100p Wood"
"8964000706473","Cotton Buds 100pcs"
"6260406231727","Cotton Candy"
"100","Delivery Charges"
"8964000139288","Dentist ToothBrush"
"0259","Desi Marunda Ganiyar Rs5"
"8966000028302","Desi Sunridge Chaki Aata 5Kg"
"600","Diapers Open"
"300","Digital Counter"
"3590","Digital Led Counter"
"0078","Disposibal Glass"
"067238891190","Dove Original Soap 135g"
"7501056349288","Dove Pink Soap 135g"
"1299","Drain Opener Chemical 600ml"
"2771","Dust Pan"
"3115","Eclair Irani Rs2"
"2424","Eggs Desi 1 Pc"
"0032","Eggs Double"
"2484","Elaichi Bubble Rs2"
"2597","Elaichi Rs20"
"2598","Elaichi Rs50"
"8964000002001","Eva Canola Oil 1Ltr"
"8964000139257","Ezigrip ToothBrush"
"6933464500011","Gloves China Pair"
"723872535134","Gorey Tooth Brush Small"
"46876385520","Gourmet Red Anaar 1L"
"8964001178231","Grape Vinegar 800ml"
"4891199000478","Green Cell AAA 4 Piece"
"3064","Guls Cup Jelly Rs10"
"2542","Gurr 1Kg"
"13101554528931","Hazara Honey 1Kg"
"13101554528935","Hazara Honey 500G New"
"5285000396437","Indomie Noodles Beef"
"089686120226","Indomie Noodles Vege"
"0698","Jolen Cream Bleach"
"8852961007695","Josh Delay"
"1313","Key Chain"
"6971539721008","King Egg"
"3116","Kish Candy Irani"
"2611","Lemon Grass 125g"
"8964000032510","Lemon Malt Drink"
"6260259000099","Lento Cake Rs30"
"6260259000198","Lento Dark Chocolate"
"0029","Lighter Rs 20"
"0028","Lighter Rs30"
"2485","Lip Oil"
"2524","Lolly Pop Rs5"
"1500","LUDE Polish Black Original"
"1499","Lude Polish Brown original"
"2619","Ludo Game"
"0058","Maap Floor A"
"0059","Maap Floor B"
"0060","Maap Floor Wooden No 3"
"1912","Macroni MSS 1Kg"
"2548","Macroni MSS 500g"
"9221501286811","Magic Depoxi Steel"
"8964001311591","Makhan Badami Rs10"
"5010478643925","Makhan Badami Rs5"
"0257","Marunda 1pc"
"0260","Mask"
"2256","Mask Cloth"
"1766","Mask N95"
"2734","Mask no 1 Safe Life"
"2623","Medicen"
"0077","Mental Gas"
"9780201379624","Mineral Water ATD1.5L"
"2469","Mitchels Heart Chocolate Rs5"
"1300","Mobile Card  Rs100"
"400","Mong Phali Sabit"
"1573","Mouse killer pkt"
"9780000333308","Muraba Harrir 450gm"
"0076","Nail Cutter"
"0027","Naswar"
"0065","Net Brush A"
"2472","NutKut Chocolate Rs5"
"0085","Osaka Tape"
"0097","Padlock B 20mm"
"0096","Padlock B 25mm"
"0095","Padlock B 32mm"
"0094","Padlock B 38mm"
"0093","Padlock B 50mm"
"0092","Padlock B 63mm"
"0109","Padlock Gainir 30mm"
"0108","Padlock Gainir 40mm"
"0107","Padlock Gainir 50mm"
"0106","Padlock Golden 32mm"
"0105","Padlock Golden 38mm"
"0104","Padlock Golden 50mm"
"0103","Padlock Golden 63mm"
"0091","Padlock Org 32mm"
"0090","Padlock Org 38mm"
"0089","Padlock Org 50mm"
"0088","Padlock Org 63mm"
"2388","Padlock Pakistani 2"""
"0102","Padlock SOLXD 40mm"
"0101","Padlock SOLXD 50mm"
"0099","Padlock SOLXD 60mm"
"0098","Padlock SOLXD 70mm"
"2541","Padlock Steel 25mm"
"2392","PadLock Wohu 30mm"
"2391","PadLock Wohu 40mm"
"2390","PadLock Wohu 50mm"
"2389","PadLock Wohu 60mm"
"134121","Papar Kachey pkt"
"6956495900131","Peanut Butter Chunky 200g"
"6956495900124","Peanut Butter Creamy 200g"
"0079","Plate Bowl Disposible"
"6260100121409","Rangarang Menu Biscuit Rs10"
"6261422503782","Rani Float Peech"
"90162602","Red Bull Drink 250ml"
"90435355","Red bull Drink Sugar Free 250ml"
"1362","Rusk pkt 500g"
"2331","Sarson Oil Rs-40"
"1604","Sarsoon Oil btl Rs60"
"2330","Sarsoon Oil Can"
"2332","Sarsoon Oil Rs-30"
"3040","Saunf Masala Bottle"
"6956203701227","Scissors"
"0083","Scotch Tape 1"""
"0082","Scotch Tape 10"
"0084","Scotch Tape 2"""
"0081","Scotch Tape Rs5"
"8964000899182","Shandaar C/Oil 900ml"
"2620","Shittle 1pc"
"9553264453064","Shoe Polish London Shine Black"
"2270","Sialkot Lock 6 Levers 2'1/2inch"
"8964002343539","Slice Mango 1L"
"8964000101957","Slice Mango 200ml"
"647024135969","Smart Collection"
"6297000699066","Smart Collection 25ml"
"8964000834251","Smasd Petrolium Jelly M"
"6261149073254","Smile Strawbery Bubble"
"3297","Smile Time Candy Rs2"
"8964000139202","Smoker Tooth Brush"
"2707","Sogo Magic Led Bulb 12W"
"2973","Spersa Chocolate Coconut Toffee"
"0080","Spoon Disposible"
"2483","Spout Bubblegum Rs3"
"3083","Spray Neck"
"888679021201","Talbeena 200G Vanila"
"3042","Tazaa Pops Rs5"
"1405","Tiger Cell D Size"
"0258","Till Tofee Desi 1pcs"
"0026","Toffee Rs 5"
"0024","Toffee Rs1"
"0025","Toffee Rs2"
"2789","Tooth Picks Crown"
"6936805452291","Tooth Picks Jar L"
"6949427800036","Tooth Picks Small"
"8694587113349","Trix Mango Drink"
"2471","Twisto Jelly Rs5"
"1400","Ufone Sooper card 600"
"8964000031087","Vivo Mango Fruit 2L"
"2462","Wafer Biscuit Rs5"
"6260544402843","Wafer Chocolate Biscuit"
"8961003011849","Wheatable Sugar Free"
"0057","Wiper Medium B"
"2327","Wiper Pvc Large"
"2328","Wiper Pvc Small"
"0071","Wiper Small Kitchen"
"6959125700620","Wiper Steel Liao"
"6935537700021","Yeast Altabakh 60g"
"6260615500492","Yeast Hemersin 70g"
"6261307000139","Yeast Nabmayeh 90g"
"6261005040154","Yekta Dishwash Liquid"
"6254000119017","Zaghloul Chicken Stock"
"6287015741546","Zaghloul Pulao Cubes"
"736211025470","Elfy Osaka large"
"736211016379","Elfy Osaka Small"
"1950","Led Bulb 60w EP"
"8711197374769","Osaka Glue 1.5gm"
"1948","Osaka LED 40W"
"1949","Tuff Led 30w"
"2627","Oxford After Shave Lotion"
"8966000002357","Oxford After Shave Roll on"
"2628","Oxford Shaving Cream"
"3014260316648","7 Oclock S&T 5B"
"4015400646860","Always Classic Long 9p"
"8001841450247","Always Cotton Soft L 7p"
"8001090993410","Always Cottony Soft 7 Pads"
"8001841231280","Always Maxi Thick Long 30p S/P"
"4015400417491","Always Maxi Thick Long 9p"
"4015400416869","Always Maxi Thick Long V/P 18p"
"4015400457879","Always Maxi Thick XL 16p V/P"
"8001841397993","Always Maxi Thick XL 26p S/P"
"4015400457848","Always Maxi Thick XL 8p"
"4015400205227","Always Ultra Thin Long 16p V/P"
"4015400214496","Always Ultra Thin Long 8p"
"4015400205289","Always Ultra Thin XL 14p V/P"
"4015400205258","Always Ultra Thin XL 7p"
"8001841256757","Ariel Downy 500g"
"8006540077160","Ariel Downy 55g Rs15"
"8001841933368","Ariel Machine Expert 1Kg"
"8006540184813","Ariel Machine Expert 500g"
"8001841256788","Ariel Org 1kg"
"8001090103598","Ariel Org 2Kg Sv110"
"8001841256665","Ariel Org 500g"
"8001841669038","Ariel Org 65g Rs20"
"8001841431338","Ariel Original Rs50"
"8001841474922","Ariel Surf Rs 10"
"3014260287047","Gillette 2"
"7702018840786","Gillette Blue II Razor"
"7702018494149","Gillette Blue3"
"3014260228743","Gillette Shave Foam Reg 200ML"
"8006540161869","Head & Shoulder 2in1 BS 8ml"
"8006540161807","Head & Shoulder 2in1 CC8ml"
"8001090829023","Head & Shoulder AHF 1000ml"
"8006540112885","Head & Shoulder AHF 190ml"
"8001841299303","Head & Shoulder Anti/HF 185ml"
"8001841460321","Head & Shoulder C&C 360ML"
"8001841460413","Head & Shoulder Dry Scalp 360ml"
"8001841918457","Head & Shoulder HF 5ml"
"8001841460802","Head & Shoulder Menthol 5ml"
"8001841460505","Head & Shoulder S&S 360ml"
"8001841918396","Head & Shoulder Shampoo 5ml"
"8001090829078","Head & Shoulder Silky Black 1000ml"
"8001841460567","Head & Shoulders A&F 360ML"
"8001841299150","Head & Shoulders C&C 185ML"
"8001841460772","Head & Shoulders C&C 4.5ML"
"8001841460352","Head & Shoulders C&C 650ML"
"8001841460291","Head & Shoulders C&C 75ML"
"4084500944107","Head & Shoulders C/C 1000ML"
"8001841299211","Head & Shoulders D/S 185ML"
"8001841460833","Head & Shoulders H&F 4.5ML"
"8001841460659","Head & Shoulders HF&D 360ML"
"8001841299181","Head & Shoulders M&R 185ML"
"8001841299365","Head & Shoulders S&B 185ML"
"8001841460710","Head & Shoulders S&B 360ml"
"8001841460864","Head & Shoulders S&B 4.5ML"
"8001841460741","Head & Shoulders S&D 650ML"
"8001841299273","Head & Shoulders S&S 185ML"
"4015400680512","Pampers CP 3 Med 9pcs"
"4015400680543","Pampers CP 4 large 8pcs"
"4015400680819","Pampers Economy pack 4 large 32pcs"
"4015400680697","Pampers jumbo 4 large pcs 16"
"8001841494180","Pantene A/H/F 360ml"
"8001841494036","Pantene AD 185ML"
"8001841494159","Pantene AHF 185ML"
"8001841494128","Pantene AHF 75ML"
"8001090504685","Pantene Conditioner A/H/F 180ml"
"8001841494098","Pantene D/B 360ml"
"8001841494067","Pantene Deep Black 185ml"
"8001841494241","Pantene E&T 185ML"
"8001841494210","Pantene ET 75ML"
"8001841494333","Pantene M&R 185ML"
"8001841494272","Pantene M/E/T 360ml"
"8001841460987","Pantene MET 4.5ML"
"8001841918549","Pantene MET Rs5"
"8001841494425","Pantene S&S 185ML"
"8001841494456","Pantene S&S 360ML"
"8001841461014","Pantene S&S 4.5ML"
"8001841494395","Pantene S&S 75ML"
"8001090504654","Pantene S&S Conditioner"
"8001841918570","Pantene S&S Rs5"
"8001841460956","Pantene Shampoo Anti Hairfall"
"4015400681021","Pappers Saving pack 3 med 72pcs"
"8001841721484","Safe Guard Floral Scent 175g"
"5013965705069","SAfe Guard White 70g"
"8001841429007","Safeguard Lemon 135x3 S-25"
"8001841420820","Safeguard Lemon 95g"
"8001841420615","Safeguard Lemon F/S 135g"
"8001841428970","Safeguard Pink 135x3 S-25"
"8001841420707","Safeguard Pink 95g"
"8001841420554","Safeguard Pink F/S 135g"
"8001841420912","Safeguard Pure White 95g"
"8006540088050","Safeguard White 95x2 save R10"
"8001841429038","Safeguard White F/P S-25"
"8001841420677","Safeguard White F/S 135g"
"8001841396538","Safeguard White Jumbo 175g"
"793591688626","Frities Chatkhara Mix Nimco"
"8964000966983","Frities Chilli Sticks"
"793591688633","Frities Dal Mong"
"793591688602","Frities Mix Nimco"
"793591688619","Frities Nimko Dal Biji 75g"
"8964000966570","Potato Crisps F/P"
"2989","Paramount Led 15w"
"3549","Paramount Led Bulb 20W"
"3550","Paramount Led bulb 24W"
"2184","Sanlight Led Bulb 13w"
"2185","Sanlight Led Bulb 15w"
"8964002526222","Butter Puff Biscuit Rs20"
"8964002526321","Butter Puff Veggie Rs20"
"8964002526253","Butter Puff Veggie Rs5"
"8964002526154","ButterPuff Orig Rs5"
"8964002527779","Cake Up Choco RS10"
"8964002527793","Cake up Double Choc RS10"
"8964002527755","Cake Up Rs10"
"8964002526895","Choco Bites Rs5"
"8964000684290","Choco Bites T/P Rs5"
"8964002527281","Choco Lava Biscuit Rs15"
"8964002526444","Choco Licious Cookies H/R Rs20"
"8964002526000","Chocolate Sandwich Biscuit"
"8964002526079","Chocolate Sandwich Rs20"
"8964002526505","Chocolcius Double Choc H/R Rs20"
"8964002528608","Click T/P Rs5"
"8964002528523","Gluco Biscuit  Rs10"
"8964002527885","Gluco Juniors Rs10"
"8964002528974","Lemon Sandwich Rs20"
"8964002528905","Lemon Sandwich Rs5"
"8964002528776","Marie Biscuits Rs20"
"8964000666999","Olo Lemon T/P Rs5"
"8964002526581","Party Biscuit Rs20"
"8964002528875","Peanut Pik Biscuit Rs20"
"8964002528806","Peanut Pik T/P RS5"
"8964002526123","Peanut Pista Rs20"
"8964000683309","PF Butter Puff Crackers F/P"
"8964000683415","PF Click Biscuits F/P"
"8964000682470","Pf Party Biscuit F/P"
"8964000682173","PF Peanut Pik Biscuit F/P"
"8964000681435","PF Rio Straw-Van F/P"
"8964000681008","PF Sooper Cookies F/P"
"8964002527960","Rio Blueberry Rs20"
"8964002528400","Rio Choco T/p Rs5"
"8964002528479","Rio Chocolate Rs20"
"8964002527076","Rio Coton Candy T/p Rs5"
"8964002527144","Rio CottonCandy Rs20"
"8964002528202","Rio Straebery T/P Rs5"
"8964002528271","Rio Strawberry &Vanila Rs20"
"8964002755103","Smile Donut Cake Choc Rs 25"
"8964002755066","Smile Donut Cake Strb Rs 25"
"8964002528073","Sooper Biscuit Rs20"
"8964002527311","Sooper Choco Rs5"
"8964002527335","Sooper Chocolate Biscuit"
"8964002527380","Sooper Chocolate Biscuit Rs20"
"8964002528172","Sooper Elaichi Biscuit Rs20"
"8964002528103","Sooper Elaichi Rs5"
"8964002528004","Sooper T/P Rs 5"
"6112588994306","Pehalwaan Rewari 250G"
"8964000938461","Pehalwan Rewari 500G"
"012000800337","7up 1.5L Btl"
"8964000101377","7up 1L Btl"
"8964000101575","7up 2.25 L Btl"
"8964000101582","7up 250ml Tin"
"8964000103289","7up 300ml Btl"
"8964000101087","7up 500ml Btl"
"1458","7up Regular Btl"
"012000801402","7up Sugar Free 1.5L"
"012000002090","Aquafina Water 1.5 L"
"012000014338","Aquafina Water 500ml"
"8964002347414","Cheetos Flamin Hot"
"5449000054227","Coca Cola 1L btl"
"8964000101100","Dew 1 L Btl"
"8964000101117","Dew 1.5 L Btl"
"8964000101124","Dew 2.25 L Btl"
"8964000101254","Dew 345ml Btl"
"8964000101094","Dew 500ml Btl"
"1455","Dew Regular"
"8964000101513","Dew Tin 250ml"
"01200080018","Mirinda 1.5 L Btl"
"8964000101315","Mirinda 1L btl"
"8964000101322","Mirinda 2.25 L btl"
"8964000103319","Mirinda 300ml Btl"
"8964000101605","Mirinda 500ml btl"
"1456","Mirinda Regular Btl"
"8964000101506","Mirinda Tin 250ml"
"012000800085","Pepsi 1.5 L"
"012000002946","Pepsi 1L Btl"
"012000004070","Pepsi 2.25 L"
"8964000103227","Pepsi 345ml"
"012000801754","Pepsi 500ml Btl"
"1457","Pepsi Regular"
"8964000101476","Pepsi Tin 250ml"
"8964000101551","Sting 300ml"
"8964000101704","Sting 500ml"
"1459","Sting Regular"
"89600191","Diplomate Cig"
"89600115","Morven Cig"
"89600320","Red&White Cig"
"89600160","Red&White Special Cig"
"8718699747572","Philips 10w Led E27"
"8718699747671","Philips 13w Led E22"
"8718696770931","Philips 3.5w Led"
"8711500021847","Philips Bulb 100w"
"8711500024565","Philips Bulb 60W"
"8718291789642","Philips Energysaver 23w"
"8718699747596","Philips Led 10w E22"
"8718699747657","Philips Led 13w E27"
"8718699647612","Philips Led 15W"
"8718696820988","Philips Led Bulb 9W"
"7793078600199","Phool Chat Masala"
"0052","Football Match Rs2"
"0051","Football Match Rs3"
"8858768055464","Fruitends Fruit Coktail 227g"
"289624520082","Polac fruit cocktail 3kg"
"1916163208360","Polac fruit coktail 836g"
"8851032399011","Polac pineapple broken 565G"
"9252155100482","Polac sweet corn 400g"
"8966000002715","Poly Color 41 No"
"8966000002722","Poly Color 43 No"
"8966000002739","Poly Color 45 No"
"8966000002784","Poly Color 83 No"
"8966000002746","Poly Colour 71"
"817074001112","Maza Chaunsa Mango 1L"
"817077993018","Popular Chaunsa Mango Drink"
"817077993025","Populat Lychee Drink300ml"
"2352","Ball Power Plus"
"6924429863487","Power Plus 1 Cell AA Size"
"6924429864484","Power Plus 1 Cell AAA size"
"6924429879129","Power Plus Battery 9V"
"6924429844882","Power Plus Cell D Size Pair 2"
"6923289308183","Power Plus Polish Black/Brown"
"6068357302165","Shoe Liquid Polish Brown P+"
"6068357302158","Shoe Shine Liquid Black 75ml"
"0307","Tander Cig"
"0308","Visa Cigrate"
"95010526","B&H CIG"
"95010816","Capstan Cig"
"89600078","Capstan White Cig"
"89600047","Dunhill Cig"
"89600054","Dunhill Switch Cig"
"95010588","Gold Flake Cig"
"95010557","Gold Leaf Cig"
"95010649","Gold Leaf Spec Cig"
"95010687","John Player Cig"
"76239878","Marlboro Gold Cig"
"89601211","Velo Berry Frost"
"89601112","Velo Berry Frost Pouch"
"89601136","Velo Polar Mint"
"89600986","Velo Polar Mint Pouch"
"855434001211","Arq-e-Gulab 120ml"
"8964000057278","Arq-e-Gulab 50ml"
"855434002836","Qarshi Almond Oil 30ml"
"855434002843","Qarshi Almond Oil 60ml"
"855434003970","Qarshi Amrat Dhara 10ML"
"310104510566","Qarshi Arq Gulab Spray"
"855434001235","Qarshi Arq Shirin Gripe Water"
"855434002089","Qarshi Arq-e-gulab 60ml"
"855434010046","Qarshi Arq-e-gulab Droper 20ml"
"855434001891","Qarshi Bazoori Sharbat 240ml"
"855434003093","Qarshi Castor Oil 60ml"
"855434001990","Qarshi Corezcol 60ml"
"855434002713","Qarshi Flu Quit Drops 25ml"
"855434010527","Qarshi Gesto Tablets"
"855434001273","Qarshi Gestofill Syrup"
"855434001884","Qarshi Ghutti"
"855434000535","Qarshi Ispaghol 25g"
"855434000542","Qarshi Ispaghol 50g"
"855434002553","Qarshi Ispaghol 95G jar"
"855434000733","Qarshi Jaam E Shireen 3000ml"
"855434000016","Qarshi Jame Sheri 800ml"
"855434000962","Qarshi Jame Shirin Sugar Free 800ml"
"855434000665","Qarshi Jameshirin 1500ml"
"855434009675","Qarshi Johar Joshanda Satche"
"855434001754","Qarshi Lal Sharbat 120ml"
"855434001334","Qarshi Musaffeen Liquid 120ml"
"855434003673","Qarshi Roghan Loang 8ml"
"855434008630","Qarshi Safoof-e-Tabkhir"
"855434001358","Qarshi Sharbat Faulad"
"2432","Qarshi Surfi Tablet"
"855434010572","Qarshi Surficol Cough Syp"
"855434001365","Qarshi Toot Siah Sharbat"
"4985925672456","Rahat Diapers 3 Med 72p"
"4985925672487","Rahat Diapers 4 Large 64pcs"
"4985925674450","Rahat Diapers 5 Junior 58pcs"
"4985925672784","Rahat Diapers Small 80pcs"
"4461859989988","Royal Diaper 4 maxi 64pcs"
"4461859912382","Royal Diapers 3 Midi 72pcs"
"6682838968727","Birthday No Candle"
"3099","Comb Steel Needle Small"
"6946686400045","Snow Spray"
"3102","Sparking Candle"
"6972551122101","Steel Comb Large"
"3082","Akseer Hazmoom 250ml"
"8966000036840","Chokonies Biscut Rs 5"
"1799","Cotton Wool 100g"
"1800","Cotton Wool 200g"
"8964002410248","Daffy Wafer C/N Rs10"
"98765432195","Petroline 50ml pet jelly"
"8581670152869","Rivon Colour Shampo Dark Brown"
"2733","Vicks Vaporub 19g"
"6001106309756","Cherry Blosam Black 42ml"
"6001106309732","Cherry Blosom Black 20ml"
"6001106309749","Cherry Blossom Dark Tan 20ml"
"6001106309763","Cherry Polish Dark Tan 42ml"
"6001106114985","Coopex Anti lice Lotion 50ml"
"6001106114978","Coopex powder 100g"
"8964000954812","Dettol Aqua +Floral Free 1L"
"6001106309589","Dettol Cleaner Citrus 500ml"
"6001106210076","Dettol Cleaner Lavender 500ml"
"8961101230913","Dettol Cool 170g"
"6001106209599","Dettol Cool 85G*3 Save 25"
"8961101230463","Dettol Floor Cleaner 500ml"
"8964000954256","Dettol Floor Cleaner Aqua 500ml"
"6001106309565","Dettol Floor Cleaner Floral 500ml"
"8961101230999","Dettol Floor Cleaner oud 500ml"
"6001106298241","Dettol Floral +Floral 200ml free"
"8961101231170","Dettol fresh 85g"
"8961101232924","Dettol Fresh Lemon 85g"
"95508184","Dettol Hand Sanitizer 50ml"
"6001106228163","Dettol Hand Sanitizer 50ml"
"9300631016656","Dettol Hand Wash Lemon 250ml"
"6001106309435","Dettol Liquid 100ml"
"6001106309459","Dettol Liquid 1L"
"6001106309428","Dettol Liquid 50ml"
"6001106209117","Dettol O/Refill HandWash 150ml"
"6001106209612","Dettol Orange 130g"
"8961101230937","Dettol Org 130G*3 Save 50R"
"6001106209261","Dettol org 85g"
"6001106209575","Dettol org 85g*3 save25rs"
"8961101232955","Dettol Org Sv2085gx3"
"8961101232986","Dettol Skincare 130gX4 SV40"
"8961101232979","Dettol Skincare 85x3gm"
"6001106209100","Dettol Skincare Handwash150ml"
"8961101230906","Dettol Soap 170g"
"6001106209520","Dettol Soap Cool 130g"
"8961101230951","Dettol Soap Cool 130x4 SR-50"
"6001106209308","Dettol Soap Cool 85g"
"6001106209506","Dettol Soap Org 130g"
"6001106209551","Dettol Soap Reenergize"
"8961101231187","Dettol Soap Refresh 130g"
"6001106209513","Dettol Soap Skincare 138g"
"6001106209285","Dettol Soap Skincare 85g"
"8961101232993","Dettol Soap Smooth 130x4 SV40"
"8961101231323","Dettol Soap Soothe 130g"
"8961101231316","Dettol Soap Soothe 85g"
"8961101232962","Dettol Soothe Org 85x3g"
